page,review_title,review_text,rating
328,Go to fish oil for my dad,Jelly type of pills. My dad is over 50 years of age so he always on the look for good products such as this and I always look for him. Good quality and size and quantity is very generous without sacrificing quality. Amazing product! Packaging is very simple and everything is as advertised and I love that!,4.0
328,,"I’ve recently started taking California Gold Nutrition Omega-3 Premium Fish Oil and, while I haven’t noticed any benefits yet, I’m committed to continuing its use. The quality of the supplement seems promising, and I plan to keep it up and purchase more. I’m hopeful that, with time, I’ll experience the positive effects often associated with omega-3s.",4.0
328,"Good price, slightly fishy burps","It's a good price and I trust that it's good quality, but I have noticed some fishy burps afterward. Not the worst out of the fish oils I've tried, but not the best either! I think it's better if I take this first, before my other supplements. Today, I forgot and took it last and that was a little gross.",4.0
328,Great Omega,"This is good brand and quality product.It comes in simple packaging It can be easily used due to gelatine like softpill and not even close to fishy smell or taste. I've noticed positive changes in overall energy, hair growth and even on my skin mote radiating.This one is good one!",4.0
328,,"My husband and I have taken Omegas for several months. They are a great way to get your omegas. This is a well-known reputable company that tests there products to ensure the quality, that they are safe, and that they contain what the label says. Regarding this product, we take these with our evening meal.",4.0
328,Great,"California Gold Nutrition, Omega-3, Premium Fish Oil, 240 Fish Gelatin Softgels.  Omega-3 fatty acids are essential nutrients with a wide range of health benefits. Found in fatty fish like salmon, nuts, and seeds, these fats are crucial for brain function, heart health, and overall well-being. Research suggests that omega-3s can reduce inflammation, lower the risk of heart disease, and even improve mood and cognition.",4.0
328,Good so far except fish burps,"I don't think these are enteric-coated capsules, because I do find myself sometimes tasting ""fish"" if I burp after taking them. But that's my only complaint. The product is high quality and they go down easily, plus I don't get headaches from them as I have with other omega-3 capsules in the past.",4.0
328,Good Quality,"I tried to take omega-3 since I am training and wanted to improve my overall health, however, I had to stop taking it after a few days because of the indigestion and bloating feeling it gave me. I have IBS and many other gut problems and this worsened my bloating and discomfort of fullness. I googled it and it seems tha Omega-3 can actually cause such problems. The product itself was good quality, I did not have any aftertaste.",4.0
328,Good fish are used for fish oil,"It is very good that small fish - anchovies, sardines and mackerel - are used for fish oil, because these fish contain much less heavy metals than large ones, such as tuna. 2 capsules contain EPA 360 and DHA 240, which is the most important indicator of omega 3. I use 4 capsules to reach my required daily dose. The only downside is that the capsule shell uses fish gelatin from tilapia, because as far as I know, these fish are not grown in good ecological conditions.",4.0
328,"Gotta say, I'm pretty impressed","I started taking these omega-3 pills after hearing about all the health benefits. Gotta say, I'm pretty impressed. My joints feel less stiff, especially in the morning. I think my skin looks better too - less dry and more glowy. The only downside is sometimes I get fishy burps, but it's not too bad if I take them with food. They're a bit pricey, but I feel like it's worth it for how much better I feel overall. Just wish they were a bit smaller - they're kind of huge pills.",4.0
328,"Good omega-3 supplements, but not quite great","These are really nice for the price point. It's an economical option for sure, but there's not as much omega-3 in these supplements as a pricier brand. They also taste fishy if you burp after taking them. That being said, they do work, but they're just not super-duper potent. A very good option if you don't want to spend a fortune on omega-3 supplements! They're third-party tested too, which is nice for peace of mind.",4.0
328,good price,This is a mid-range and meat level. product with decent packaging and quality ingredients are okay. I haven't seen any benefits for age or age fighting but this is fish omega-3 products that helps to lower cholesterol. have benefits for hair and fight inflammation and have good heart rate. it has okay taste sometimes you get fishy aftertaste,4.0
328,Cost effective Omega 3 supplement,"I usually consume Omega 3 for its benefits related to inflammation, cholesterol management and for overall heart health. This particular package has all the needed ingredients with a very mild taste that helps with the fish taste. California Gold has acceptable quality products that are always my first go to when I have to purchase supplements at lower price point",4.0
329,"Great product, but is it totally safe?","I'm debating whether to use fish oil alone or to alternate it with flaxseed oil. Fish oil and flaxseed oil each provide omega-3 fatty acids, but only fish oil contains the omega-3s EPA and DHA, and has been shown to be helpful for conditions such as rheumatoid arthritis, inflammatory bowel disease, and depression. However, multiple clinical trials have found that EPA and DHA especially in higher doses increase the risk of atrial fibrillation, and DHA can increase cholesterol.",4.0
329,"I'm not sure, but I think it's good","I couldn't tell the difference between this and other brands, so I'm just going to say that I think it's good. It's hard to tell with Omega-3 supplements, but personally, my roommate and I try to get it from eating foods and seeds. If you need to take a supplement though, this could be good enough. But, I'd suggest doing more research to find a good quality, clean source. Please like my review if you found any of the information helpful.",4.0
329,Good but fish burps 😳,I find the quality of these to be good but the fish burps afterward are enough that I won’t buy another. I tried keeping them in the freezer but didn’t help the after flavor effect for me but if you don’t mind that sort of thing then these are of good quality.,4.0
329,High quality fish oil,"I like the ingredient of fresh age in this package because it gives me the benefit of higher omega levels, better cholesterol levels, better hair and inflammation markers, better heart health and it has no taste because it comes in pill form. Fortunately, it is in triglyceride form which is indicative of higher quality.",4.0
329,Essrntial OMEGA3,"I like this prand speacially for omega 3, it helps cholesterol balance and protect for body age changes. I have been using it regulary and i can see the impact of it on my hair and how it benefit overall health. I believe the it contain good quality of the ingrediant and the package is enough for 3 months consumtion",4.0
329,Quality,"Before starting this supplement, I often experienced stiffness and mild joint pain, especially after long periods of sitting or after exercising. Now, my joints feel more lubricated, and the discomfort has greatly diminished, allowing me to stay active and pain-free. The cognitive benefits have also been impressive. I've noticed an enhancement in my mental clarity and focus. I feel more alert and capable of handling complex tasks without getting mentally fatigued. This boost in brain function has positively impacted both my work and personal life. I highly recommend this supplement to anyone looking to enhance their health with a reliable source of omega-3 fatty acids.",4.0
329,Good,"These Omega-3 pills have been a game-changer for my overall health. Since starting them, I've noticed significant improvements in my joint flexibility and cardiovascular health. The pills are easy to swallow and don't leave any fishy aftertaste, which is a big plus. I've also experienced enhanced cognitive function and mood stability, which has made a noticeable difference in my day-to-day life. Knowing that I'm getting a high-quality source of essential fatty acids gives me peace of mind about supporting my long-term wellness.",4.0
329,Good value for money,"California Gold Nutrition Omega-3 Premium Fish Oil is designed to support heart, brain, and joint health. Here’s a brief review based on my experience: Pros: High Omega-3 Content: Each serving provides a potent dose of EPA and DHA, essential fatty acids known for their cardiovascular and cognitive health benefits. Quality Ingredients: Made from high-quality fish oil, these softgels are molecularly distilled to remove impurities and toxins, ensuring purity and safety. No Fishy Aftertaste: The softgels are easy to swallow and leave no unpleasant fishy aftertaste or burps, which is a common issue with fish oil supplements.",4.0
329,,"This product is excellent as many recommended. I read some reviews about this product and ordered to try. For first time trying, And I think I need to try more. I feel great after having it so I decide to buy more for great outcome. The package looks very nice for me. The size is perfect, pills not so big, easy to swallow.",4.0
329,very helpful,"California Gold Nutrition's Omega-3 Premium Fish Oil with 180 EPA and 120 DHA in 100 fish gelatin softgels has been a cornerstone of my daily supplement routine. These softgels offer a concentrated source of essential fatty acids that are crucial for cardiovascular health, brain function, and overall well-being. Since incorporating them into my diet, I've noticed improvements in my joint flexibility and cognitive clarity. The softgels are easy to swallow and have no fishy aftertaste, which is a big plus. California Gold Nutrition's commitment to purity and potency reassures me that I'm getting the best quality omega-3 supplement available. If you're looking to support your heart and brain health naturally, I highly recommend California Gold Nutrition's Omega-3 Fish Oil!",4.0
329,Good Product,"I’ve been using it for couple of months, although it’s recommended to take 2 Soft gels per day I have faced issues during the first week , drowsiness and runny stomach. My sister is a doctor and she recommended to reduce the intake to 1 soft gel instead of 2 and since I have been satisfied with it . It doesn’t have the strong fish smell like other Omega 3 supplements. Can’t seem to see major results but I’m continuing to take it as a daily supplement.",4.0
329,,"I recently tried the California Gold Nutrition®️ Omega-3 Premium Fish Oil, and I'm quite impressed. The size of the capsules is manageable, making them easy to swallow without any aftertaste. The packaging is sturdy and keeps the capsules fresh. Overall, a great choice for high-quality fish oil supplements.",4.0
329,The quality of the fish oil is outstanding,"I recently purchased California Gold Nutrition Omega-3 Premium Fish Oil, 100 Fish Gelatin Softgels, and it's been a great addition to my daily routine. The quality of the fish oil is outstanding, and I appreciate that the capsules are made from fish gelatin. They’re easy to swallow, and I haven't noticed any fishy aftertaste. iHerb’s speedy delivery made the whole process quick and hassle-free.",4.0
329,,Have been taking this fish oil for over a year now. I can tell the difference by significantly stronger and healthier nails. The taste isn’t very strong but for those who don’t like fish I think it better to try a non-fish omega. The softgel is quite huge and may be difficult to swallow.,4.0
329,Good product,Good soft gel. I take fish oil pills for the good benefits it has on athletes. Does have a typical fish oil scent that they all have but nothing overwhelming. Has not left my pee smelling and the quality seems good. The amount or gel pills that come with are insane and should least a long time. Packing has a hood tight seal,4.0
329,Superior Heart Health with California Gold Nutrition Omega-3 Premium Fish Oil,"California Gold Nutrition Omega-3 Premium Fish Oil, 240 Fish Gelatin Softgels, is a high-quality supplement crafted to support cardiovascular wellness, cognitive function, and overall health. Each softgel contains a concentrated blend of omega-3 fatty acids, including EPA (Eicosapentaenoic Acid) and DHA (Docosahexaenoic Acid), sourced from premium fish oil. These essential fatty acids are known for their anti-inflammatory properties and their role in maintaining heart health and brain function. The fish gelatin softgels ensure optimal absorption and are free from fillers, artificial colors, and preservatives.",4.0
329,1 month,"The quality is i guess it good and ingredient are halal they dont have pork gelatin and it only contains fish gelatin. this was the reason i bought this brand, and also i fell like my hair strength is bac. im losing less hair than before. my nails are also getting strong",4.0
329,Solid Fish Oil,"For someone to exercises 2-3 hours every single day who doesn't eat seafood (I hate seafood) this is really a must as the addition of EPA and DHA into the diet is critical. I find my joins are happier when I take this and mood is improved. Almost no 'fish burps' incurred in taking this too which is nice, in fact, it's probably the lowest fish oil burp inducing supplement I've taken. Have re purchased and will continue to do so.",4.0
329,,Quality is good and ingredients are fine for age but the taste of fish but its good for hair and heart and diminutive cholesterol and fill of omega for inflammation is not bad at least in the short run and package is good great benefit ok I think it will help with your skin,4.0
330,best omega 3 value for price,"I recently tried California Gold Nutrition Omega-3 Premium Fish Oil and I am very satisfied with the product. The ingredients are high quality, containing 180 mg EPA and 120 mg DHA per capsule, which is great for supporting overall health. I really appreciate that this fish oil supplement is molecularly distilled, ensuring high quality and purity. It's also great to know that the fish gelatin softgels are porcine and bovine free, making it suitable for those with dietary restrictions.",4.0
330,Big pills - no fishy taste,"I bought this for general health improvement and better hair. I have been using it for 3 weeks now - haven't noticed anything particularly good or bad. The pills are quite big but don't get stuck. Also, there is no fishy taste, which is great! Hopefully, long term use will have the right benefits.",4.0
330,Good quality Omega-3,"We ordered this Omega-3 fish oil for my mum-in-law, to maintain her cardiovascular system and also brain health - we just trust this brand, the 3rd party testing certificate shows to which extent this fish oil purified is, and how clean the ingredients are. Also the fact that the capsules are made of fish gelatine makes the product more attractive. The only concern is the dose - it’s pretty low so you have to adjust it by taking more than 2 at once.",4.0
330,Quality product,"The benefits of omega 3 are obvious. It is very beneficial for our brain, heart and bones, especially as we age. The taste is neutral as it is served in a capsule. The packaging is also good. Also works great against internal inflammation. Some also say it helps with hair growth, though I did not notice this on me. Will definitely buy again!",4.0
330,Super quality. Very budget priced. I recommend to buy.,Super quality. Very budget priced. I recommend to buy. Super quality. Very budget priced. I recommend to buy. Super quality. Very budget priced. I recommend to buy. Super quality. Very budget priced. I recommend to buy. Super quality. Very budget priced. I recommend to buy. Super quality. Very budget priced. I recommend to buy. Super quality. Very budget priced. I recommend to buy. Super quality. Very budget priced. I recommend to buy. Super quality. Very budget priced. I recommend to buy.,4.0
330,No fish flavor or burp. Excellent!,I really like it! No fish flavor or burp. I've already purchased it twice and will definitely buy it again. Great for everyone. I will be glad to be useful! I write only honest reviews. Stay Safe!,5.0
330,,Taking it for the heart health and maintaining/controlling cholesterol levels. No fishy after-taste or strong odor smell from the supplement which is good 👍🏼,3.0
330,I don’t know because I couldn’t take it,Every time I took a capsule my stomach hurts. I really want to try it and see if it’s worth it but I can’t with my sensitive stomach,3.0
330,I did not notice the benefits on my body,"I do not doubt that this brand is a very good one, but personally I did not feel any changes in my body during supplementation with Omega-3.",3.0
330,not a big difference,"the product seems to have good reviews, but honestly i didn’t notice much of the change or benefits before taking it and after. there are better products on the market.",3.0
330,OK,"Okey ish. I’ve been shopping on iHerb for a while, and I’m always impressed with the quality of their products and reliable service. Everything arrives well-packed and fresh, and the product descriptions are usually accurate.",3.0
330,For my mom,"Bought this for mom but nothing special compare to other brand, too many of it so can’t tell the difference when trying various brand",3.0
330,,Too big pills- my parents have to squeeze it and take it from the spoon. I also avoided taking it and it’s now about to expire(,3.0
330,,Good. Worlds well. Good quality and packed well. Good for your body because we don't get a lot of it from what we eat,3.0
330,Average,"Come in softgel pack. Slightly bigger. Must drink more water, easier to swallow. If gel break before swallowing, then have fishy taste. Understand Omega 3 is good for heart and joints",3.0
330,Okay product,"It isn’t the best brand to go for, but the quality still seems alright overall. Good for any age, especially for the elderly to support brain function. No fish taste or smell, good packaging.",3.0
330,,A good omega-3 at a reasonable price. The only slight downside is the lack of third-party testing for purity for heavy metals and oxidation.,3.0
330,Sceptical,"After reading a lot of reports that most fish oil is rancid &/or contaminated, especially bulk buy, cheaper products I wouldn’t be surprised if these are doing more harm than good. Won’t buy again. Trying to get my omegas from food, sardines, wild salmon, hemp & flax etc",3.0
331,Not great,"Easy to swallow, a bit of a fishy taste. Nice quality. Didn’t really saw a change. Maybe better for people that lacks omega 3 in their diet",3.0
331,,"It's good, but the bell is too large, which makes it difficult to swallow. Although I don't have any problems, the size is an issue.",3.0
331,,"These omega 3 capsules are quite large. They have a neutral smell. They are not as expensive as Solgar, but I think Solgar has a better composition, so I took them too.",3.0
331,awaiting,quality ingredient with fish for all ages. package is good. omega 3 is recommanded for it's benefit cholesterol lowering hair growth inflammation reduce heart keeping and till I taste it,3.0
331,Bad Burps,I started giving these to my dog because it upset my stomach.  I tried another brand and had the same issues so it's a me issue.,3.0
331,TOO BIG!,I wish they were smaller but they are easy to swallow. It was recommended I take these by my doctor. I only get a fishy burp if I don’t consume enough fluids before taking these. Will continue looking for a smaller size.,3.0
331,لا بأس,Good good good good good good good good good good good good good good good good good good good good good good good good good good good good good,3.0
331,So far so good,Doesn't have a fishy smell and it's easy to swallow. Been taking it everyday but not sure if it has any direct side effects on my skin... I've been breaking out quite badly on the chin area.,3.0
331,,"Not a great quality, the packaging was really good, but it didn't give me or show me much benefits after consuming for a while",3.0
331,,Have not tried this brand. Will try to order some to see its effectiveness. Do u guys give samples please? I would very much appreciate that,3.0
331,"Does the job, but a slight fishy taste","A good product at a good price for a lot of capsules. Slight fishy aftertaste. Capsules are reasonably big, but easy to swallow. I'd buy again.",3.0
331,,The capsules are good but definitely you will see a result after 6 month as least but I didn’t like the fish smell in it,3.0
331,,I don’t know if this does anything. My hair hasn’t stopped falling and my memory is still bad but I keep repurchasing it.,3.0
331,,There are better oils out there when I switched to another brand I immediately saw big difference on my skin but not so much with this one,3.0
331,Not for us – unpleasant taste and large pills,"We tried California Gold Nutrition Omega-3 but didn’t like it. The fishy taste and aftertaste were really strong and unpleasant. The pills are also quite large and hard to swallow. Overall, not a good fit for us.",3.0
331,good,"vegan ingredients, suitable for all ages, natural fish oils, good package, essential benefit for omega, good for cholesterol and hair, reduce inflammation, good for heart, acceptable taste. don't take dairy products , better take in the morning for good results.",3.0
331,Oxidatation,"After I bought this for three months, ithe capsules become sticky and has fishy smell. Suggest don’t purchase in bulk and put on refrigerator once opened.",3.0
331,Can cause reflux,"These tablets seems to be good but it's too early to tell if it's making any difference. For me personally, I definitely experience a bit of reflux with the fishy aftertaste.",3.0
331,Bang for buck,Has all the Omega-3 i need and price was reasonable. Capsule size is a tad too big for me. Shipping was fast! Fishy taste was bearable.,3.0
331,Omega 3 capsules,"I have always been impressed with my purchases from iherb, I always check the reviews on products. I have taken fish oil supplements before with no side effects, but I had to stop taking these as they repeat on me very badly, something I've never experienced before.",3.0
332,,"I have been using this Omega-3 supplement for a few weeks, and I have noticed improvements in my joint comfort and overall energy levels. The softgels are easy to swallow, and there's no fishy aftertaste.",3.0
332,overall good product,"bought it because of the reduced price offer, bought it for my grandma actually to support her overall well being and to replace blood thinners",3.0
332,My favorite Omega-3,"Ordering don’t remember how many times, and ordering a big bottle! Cause I am sharing all the vitamins with my mom! I like it very much! Thank you!",5.0
332,Good quality fish oil,"I've been taking these omega 3 fish oils for years. I've had no adverse reactions, there is not taste provided the capsules don't break open. I find the ingredients are good quality.",5.0
332,,"to boost brain power and heart health. ​Continued from previous page. In general, omega-3 helps to reduce risks of heart diseases and cancer. However, women benefit more as omega-3 protects against certain conditions that affect only women such as menstrual pain, osteoporosis and rheumatoid arthritis.",5.0
332,,Good quality proven over the years. I tried different fish oils. But I honestly can’t say that in any way it’s better than the ones I took,5.0
332,My forever omega 3,Im using omega as daily basis from long time. As he has many benefits to the body espacially to reduce the bad fat. No smell no taste but sometime i had reflue with fish taste,5.0
332,best omega 3,"very good quality and excellent ingredient, good for all age, good quality of fish. great package. benefit for cholesterol, hair, against inflammation, heart and no bad taste",5.0
332,ممتاز!,Thanks & Best Regards.  Thanks & Best Regards.  Thanks & Best Regards.  Thanks & Best Regards.  Thanks & Best Regards.  Thanks & Best Regards.  Thanks & Best Regards.  Thanks & Best Regards.  Thanks & Best Regards.  Thanks & Best Regards.  Thanks & Best Regards.,5.0
332,Value for money,"Super value for money. No strong smell or taste. I take this for brain, heart and eyes. It helps with maintaining my healthy cholesterol reading.",5.0
332,"Omega-3 Premium Fish oil , California Gold","This supplements are my go to when it's comes to Omega-3 fish oil. It has no fishy taste, it's in gelatin form , easy to swallow, good quality ingredients also 👌 best for my antioxidants & inflammations.",5.0
332,,Wonderful. The quality is excellent. Delivered quickly. The product is just great. I recommend to all my friends. I enjoy shopping on the site. Very well.,5.0
332,"Cheap, yet effective.","Omega-3 Premium Fish Oil is a staple in my daily routine. No fishy aftertaste, just pure quality. Improved joint health and cognitive function make it a reliable and essential supplement. Highly recommended.",5.0
333,love it!!!,I am 20 and suffer from heart palpitations (I'm too young to take medication for it) and this has improved my condition! I wasn't really expecting it to help but it did work for me. also it gives me an energy boost!,5.0
333,Great,The quality is super. Easy to swallow. It's not my first time to purchase it. This time is for my inlaws. Ageing people need quality omega3 to make them stay healthy. They are happy with the product. will repurchase!,5.0
333,,"A daily vitamin that must be taken for a lot of benefits. Fish oil/good fats should not be missed from any supplement diet for so many benefits, and Gold Nutrition provides a good quality for it.",5.0
333,Good,"Scent, use, quality, size , package and benefit are okay above 16 age, ingredient ginkgo give good effect on heart and hair and omega and cholesterol with good taste",5.0
333,Great,"I take fish oil year-round to improve my overall health in combination with other vitamins, minerals, and amino acids. This brand offers high quality at a great price and I will certainly buy again.",5.0
333,We all use this! We ALL need OMEGA -3!,"Quality ingredients. We all take, my son, myself ... my dog loves this too! Great for her coat. You can't go wrong. We ALL need OMEGA -3!",5.0
333,Good for everyday use,This supplement is easy to incorporate into my routine and provides a modest improvement in my overall health. It is worth trying for anyone looking for general health support as it is simple to use.,5.0
333,Amazing,This is a great fish oil supplement. It was easy to use and swallow. Ingredients are top notch I love gold standard. Great quality brand l. No fishy aftertaste or smell. I would repurchase!,5.0
333,Premium fish oil,This omega is really great quality! There is no taste and it is very easy to take in. Fish oil does its job. The ingredients seem amazing! I recommend l!,5.0
333,best fish oil out there!,fish oil is really good this omega 3 helped me with inflammation and hair and heart health and balance my cholesterol and it has good benefits!,5.0
333,Very Good 👍,I love this variety of Omega 3. It's one of the best ☺️ I really enjoyed this Package 📦 A very good fish oil it really helps heart und Taste not bad,5.0
333,good quality and fast~!!!awsome i love it,good quality and fast~!!!awsome i love itgood quality and fast~!!!awsome i love itgood quality and fast~!!!awsome i love itgood quality and fast~!!!awsome i love itgood quality and fast~!!!awsome i love itgood quality and fast~!!!awsome i love it,5.0
333,Great anti-inflammatory,Purchasing to help a family member to reduce inflammation and improve brain function. Combined with a variety of other supplements from iHerb and saw great results. Thank you iHerb. Great prices and great quality,5.0
334,Better eye health,"I've been taking omega-3 supplements from iHerb for a few years now, and I've noticed a significant improvement in my overall health and well-being. I have more energy, my skin looks healthier, and I don't get sick as often. Omega-3 fatty acids are essential nutrients that play a role in many important bodily functions, including: Maintaining heart health Reducing inflammation Boosting brain function Supporting eye health Improving skin health I started taking omega-3 supplements because I was feeling tired and sluggish all the time. I also had some skin problems, and I was getting sick more often than usual. Since I started taking omega-3 supplements, all of these problems have improved. I have more energy, my skin looks clearer, and I don't get sick as often. I'm very happy with the quality of omega-3 supplements on iHerb. I highly recommend them to anyone looking to improve their overall health and well-being. Here are some specific benefits of omega-3 supplements: Reduced risk of heart disease Improved brain function Reduced inflammation Better eye health Healthier skin Stronger immune system If you're considering taking omega-3 supplements, be sure to talk to your doctor first. Omega-3 can interact with certain medications, and it is important to take the correct dosage.",5.0
334,Amazing choice,One of the best product I found it on iherb app Omega 3 premium fish oil with 120 dha Very good deal and the concentration are perfect for all ages no aftertaste,5.0
334,Very goood,If product label is accurate it contains a good quantity of EPA and DHA for the price. You never know with these supplements what is actually in them though. It does have a very fishy aftertaste despite what some comments say.,5.0
334,,Omega 3 is very important for the health of the heart and other organs such as the brain and arteries It is important for the general health of the human body Easy to swallow and the packaging is excellent Thank you all .,5.0
334,,"Love this product, mostly because there is no aftertaste or burps. It’s a great value for a non-porcine gelatin product. It’s very easy to swallow and a great source of omega-3.",5.0
334,Excellent with no fishy aftertaste,Easy to swallow and effective for getting enough omega-3 in my diet. And no fishy aftertaste ½ later if you burp. I like the value for money price point for a quality product.,5.0
334,Great product!,"Fish oil is known to help with heart health, mental health, eye health, inflammation, skin, liver, bone health and many many more things. I’m not a big fish eater so I supplement with these.",5.0
334,Great value for money,Enjoying this Omega 3 a lot! No aftertaste and other weird stuff. I also tend to prefer iHerb brand because of the 3rd party testing... This feels especially important when it comes to Omega 3 originating from fish because of the heavy metal issues. \m/,5.0
334,"Great, when you don't like fish","I like that there is no after-taste. And I think I feel the effect, because I am not so tired as I previously. I don't like fish. So I really need Omega. California's is absolutely good for me.",5.0
334,,Molecularly Distilled The body needs Omega 3 and a lot of it is necessary to take this product and because most of our food contains a lot of omega 6 and after eating because it is soluble in fat,5.0
334,Great complex - cheap price but looks premium :-),"Took 1 box of 100 pcs for me and my father....  Very nice capsules and hope to have the results soon. Recommend all to have it in the spring / autumn time. Click ""Yes"" - if you think this was useful :-)",5.0
334,,"I’ve been using this Omega-3 supplement for the past few weeks, and here’s my honest. The product arrived well-packaged and sealed. The bottle is easy to open and store, and the labeling clearly shows the dosage and ingredients.",4.0
334,,"Zorosha is a supplement, it doesn't go rancid for a long time, if you cut it, it has a pleasant taste. It's super and the price is inexpensive. thank you!",4.0
334,تقييم المنتج,"‏product) is very good quality and taste the size and package is fit it has fish oil and omega for hair,heart and body health it decrees the cholesterol Alot of benefit and useful it serving with water",4.0
334,Good health benefits,Good quality and packaging. Nice benefits The taste can be a bit strong but all in all I believe it has lots of benefits. It’s also listed properly in the product description so the buyers won’t have a problem in transparency regarding the ingredients used.,4.0
334,,"It’s so so good and the quantity is big , the taste is good not bad and the quality is super good and the age too long and the package is sealed.",4.0
334,"Omega 3 Premium Fish Oil, 240 Fish Gelatin Softgels","I tried many types of fish oil products and I found this product to be the best so far. There is no fishy smell or taste and despite its size, is easy to swallow for me.",4.0
334,Premium fish oil,"the quality and benefit is premium.its omega 3 and good for the heart.taste and ingredients fish.okay for my age,38.the package is good.I can recycle.",4.0
334,Amazing softens,Quality is nice really and ingredient are pretty good fish the package is okay and really benefit me these omega contain cholesterol and taste good and good to heart and inflammation,4.0
334,very worth the price,"I couldn't find a cheaper one, though in terms of quality I would rather choose the NOW one, because I am not so concerned about california's gold's lab conditions, and expertise.",4.0
335,Great,"Its a good supplement for women, it contains omega 3 and fish something. The taste is kinda bad but its good for my body and hair. The quality and package is great. I hope i benefit from it.",4.0
335,Good product,"exactly what i was looking for, Good product & good price. and the most favorite vitamins, Great product for me ,I am really happy with this product",4.0
335,Omega,Kristel is high so I take it for the benefits. Package is good. Taste a little bit like fish. You need to check the age but it’s good ingredient and quality.,4.0
335,"Good brand, big package","120 servings in one container so this will go a long way. It’s hard to say whether I see a difference, overall feeling good, I take it daily because Omega 3’s are vital and I don’t eat fish that often.",4.0
335,Package review,I’m happy it arrived early. But I was just kinda off with the packaging. I’m from the Philippines and when i got it the bottles are kinda hot from the heat of the sun. I’m concerned it might have bad effect to the gels,4.0
335,Omega 3 fish oil,"Good quality, the ingredients don't seem to be that strong. No after taste flavour after taking it. The price is reasonable as well, so worth buying.",4.0
335,A very good omega 3,"This omega 3 is very good for the health and the bones , the quality is amazing and the size is more than perfect, the ingredients are so healthy and it taste like fish",4.0
335,Good product,"Pill size is normal, easy to eat. haven't feel any specific improvement from it, but will be keep eating after I finish the. current bottle.",4.0
335,Good product,"exactly what i was looking for, Good product & good price. and the most favorite vitamins, Great product for me ,I am really happy with this produc",4.0
335,Good omega 3,Easy to swallow. No strong fish smell. No bad taste. Usually great price for value. Been buying for years now and will continue to purchase.  Often on sale.,4.0
335,,Good nutrition if u don’t like fish it benefits you has omega 3 Don’t tase any thing Quality and packaging is good The age last The ingredients are good,4.0
335,over all vitamins,"quality and ingredients are ok good in any age ,package is ok no taste of fish ,good for the heart,help for falling hair unti inflammation",4.0
335,So far so good,"Good quality and the ingredients are good. Fish oil is something for long term, so need to keep observe how it actually affects my body at least after three months. But so far I’m happy with the price and everything. Please like if it helps;)",4.0
335,جيد,"We are sorry but we are unable to give advice on the topic of pregnancy and breastfeeding. As will all Nutritional and Dietary Supplements, it is best to consult with a nutrition specialist or qualified medical practitioner for personalized guidance on what is best for you and your family.",4.0
335,,I bought this supplement because I read that Omega-3s are important for eye health and may reduce the risk of age-related macular degeneration.,4.0
335,,I bought this for a friend. She told me that its not very fishy smelling like other supplements like this. Reduced cramping during periods and her hair is noticeably glossier.,4.0
335,,"I'm trying to convince and I was looking for products that can help me to get pregnant as I have suffered from hypothyroidism since last year, good quality, good ingredients, and so many benefits for the body.",4.0
335,,Husband takes these and he says they “do they job” I’m not sure what he means but I do know that he doesn’t have fish burps! Hallelujah Good value,4.0
335,,the quality and ingredients are perfect.lots of benefits you can get in this products. it helps to control the level of cholesterol in the body. helps also for you to have a healthy hair and healthy heart.,4.0
335,,I have only recently started using this product so I can't comment yet. I will update the review when I finish the product and have a better perspective.,4.0
336,,"A must have, i take it in daily and cannot be without it, doesent have a taste and super benificial for hair, heart and the skin! Love it",4.0
336,,I bought these for my dad. He says it is good quality and has all the ingredients his body requires as he has diabetes and other diseases. He has Omega-3 shortage and this one helps.,4.0
336,,Good product! Size a bit big but nothing to complain for the rest. The quality is good and omega 3 gives a lot of benefits to your body. I use it to boost my fertility,4.0
336,Хорошо,Good Omega but small dosage. Better take more strong one. This one you need to take 2 capsules at morning and 2 in the evening,4.0
336,,it's a super saver so that's nice but imo for such a small amount of Omega-3 it could have been done with a 1 pill per day Rather then 2,4.0
336,,"For the price these capsules are unbeatable...I've taken other fish oil supplements in the past, and many of them have given me heartburn, these did not. I take these along with Vitamin B, C, D, Zinc, Beet Root, Magnesium & Niacin 5-6 days a week.",4.0
336,,"Omega-3 fish oil, as it is good for so many things…such as heart health, skin, joints and etc. This product is inexpensive, so I just give it a try.",4.0
336,Affordable,The pills are too big to swallow. Me personally hard to swallow this supplement. This product relative affrodable among other brands. Ya so far so good. 🧐,4.0
336,,"The other white meat is rarely part of the meal so I bought this as per friend's recommendation. There is no after fish taste/smell, whatsoever.",4.0
336,,"Price and quality wise , it is good to go. There are some other good quality and popular Omega-3 supplements which I think you to consider as well",4.0
336,good supplement,it helps me having more memory capacity during the exam period. i guesss it is useful for people who are not eating much sea food. recommended.,4.0
336,,So far so good. The only thing is it's big but I can still swallow it whole. Prefer it if could much more small a bit.,4.0
336,,I am very pleased with these. They do not upset my stomach. I have tried so many other brands all them did not work for me. So glad I found these.,4.0
336,,"Great product, easy in use capsules, have a taste of salmon, buy this item more than 5 times and recommend to my friends. Easy to calculate the dose per day for adult and children. Quality higher than price.",4.0
336,,"If to choose between liquid and pills I always prefer these pills, it doesn’t give you any fishy taste. I will keep purchasing this one",4.0
